,Unnamed: 0,posicao,fortuna,idade,ipca_do_pais,variacao_do_ipca,pib_do_pais,expectativa_de_vida,receita_tributaria,taxa_de_imposto,pop_do_pais
1955,2074,2020,1400,95,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1956,2075,2020,1400,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1957,2076,2020,1400,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1958,2077,2020,1400,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1959,2078,2020,1400,76,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1960,2079,2020,1400,26,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1961,2080,2020,1400,84,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1962,2081,2020,1400,37,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1963,2082,2020,1400,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1964,2083,2020,1400,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1965,2084,2020,1400,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1966,2085,2020,1400,43,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1967,2086,2020,1400,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1968,2087,2020,1400,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1969,2088,2020,1400,63,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1970,2089,2020,1400,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1971,2090,2020,1400,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1972,2091,2020,1400,62,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1973,2092,2020,1400,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1974,2093,2020,1400,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1975,2094,2020,1400,62,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1976,2095,2020,1400,65,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1977,2096,2020,1400,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1978,2097,2020,1400,63,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1979,2098,2133,1300,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1980,2099,2133,1300,85,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
1981,2100,2133,1300,64,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1982,2101,2133,1300,76,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1983,2102,2133,1300,72,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1984,2103,2133,1300,55,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1985,2104,2133,1300,64,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1986,2105,2133,1300,41,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1987,2106,2133,1300,83,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
1988,2107,2133,1300,60,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1989,2108,2133,1300,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1990,2109,2133,1300,90,111.07,0.2,118725279596,76.5,21.9,45.8,36910560
1991,2110,2133,1300,66,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1992,2111,2133,1300,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1993,2112,2133,1300,50,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1994,2113,2133,1300,71,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1995,2114,2133,1300,40,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1996,2115,2133,1300,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1997,2117,2133,1300,62,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1998,2118,2133,1300,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1999,2120,2133,1300,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2000,2121,2133,1300,77,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
2001,2122,2133,1300,76,232.75,53.5,449663446954,76.5,10.1,106.3,44938712
2002,2123,2133,1300,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2003,2124,2133,1300,60,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2004,2125,2133,1300,86,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
2005,2126,2133,1300,52,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2006,2127,2133,1300,55,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2007,2128,2133,1300,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2008,2129,2133,1300,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2009,2130,2133,1300,74,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2010,2131,2133,1300,72,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2011,2132,2133,1300,45,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2012,2133,2133,1300,87,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2013,2134,2133,1300,45,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2014,2135,2133,1300,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2015,2136,2133,1300,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2016,2137,2133,1300,36,112.33,1.0,268761201365,81.7,20.8,36.6,5520314
2017,2138,2133,1300,70,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2018,2139,2133,1300,57,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2019,2140,2133,1300,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2020,2141,2133,1300,61,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2021,2142,2133,1300,64,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2022,2143,2133,1300,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2023,2144,2133,1300,62,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
2024,2145,2133,1300,101,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2025,2146,2133,1300,57,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
2026,2147,2133,1300,60,114.11,2.2,592164400688,77.6,17.4,40.8,37970874
2027,2148,2133,1300,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2028,2149,2133,1300,58,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2029,2150,2133,1300,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2030,2151,2133,1300,82,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2031,2152,2133,1300,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2032,2153,2133,1300,70,116.48,2.8,246489245495,79.0,14.9,46.1,10669709
2033,2154,2133,1300,42,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2034,2155,2133,1300,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2035,2156,2133,1300,55,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2036,2157,2133,1300,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2037,2158,2133,1300,73,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2038,2159,2133,1300,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2039,2160,2133,1300,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2040,2161,2133,1300,46,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2041,2162,2133,1300,71,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2042,2163,2133,1300,68,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2043,2164,2133,1300,45,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2044,2165,2133,1300,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2045,2166,2133,1300,66,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2046,2167,2133,1300,61,288.57,9.2,303175127598,71.8,12.5,44.4,100388073
2047,2168,2133,1300,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2048,2169,2133,1300,81,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2049,2170,2133,1300,57,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
2050,2171,2133,1300,63,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2051,2172,2133,1300,58,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
2052,2173,2133,1300,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2053,2174,2133,1300,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2054,2175,2133,1300,59,163.52,2.8,261921244843,75.3,19.1,37.6,96462106
2055,2176,2133,1300,80,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2056,2177,2133,1300,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2057,2178,2133,1300,87,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2058,2179,2133,1300,38,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2059,2180,2133,1300,67,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2060,2181,2133,1300,72,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2061,2182,2133,1300,65,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2062,2183,2133,1300,55,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2063,2184,2133,1300,75,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
2064,2185,2133,1300,49,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2065,2186,2133,1300,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2066,2187,2133,1300,77,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
2067,2188,2133,1300,77,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2068,2189,2133,1300,81,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2069,2190,2133,1300,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2070,2191,2133,1300,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2071,2192,2133,1300,70,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2072,2193,2133,1300,50,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
2073,2194,2133,1300,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2074,2195,2133,1300,54,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2075,2196,2133,1300,59,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2076,2197,2133,1300,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2077,2198,2133,1300,64,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2078,2199,2133,1300,69,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2079,2200,2133,1300,66,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2080,2201,2133,1300,44,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2081,2202,2133,1300,77,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
2082,2203,2133,1300,89,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
2083,2204,2133,1300,63,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2084,2205,2133,1300,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2085,2206,2133,1300,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2086,2207,2133,1300,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2087,2209,2133,1300,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2088,2210,2133,1300,74,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2089,2211,2133,1300,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2090,2212,2133,1300,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2091,2213,2133,1300,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2092,2214,2133,1300,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2093,2215,2133,1300,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2094,2217,2133,1300,49,281.66,7.9,153781069118,71.6,20.1,45.2,44385155
2095,2218,2133,1300,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2096,2219,2259,1200,52,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2097,2220,2259,1200,63,115.38,-0.7,183466208791,80.1,14.7,11.3,2832067
2098,2221,2259,1200,70,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2099,2222,2259,1200,60,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
2100,2223,2259,1200,50,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2101,2224,2259,1200,41,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2102,2225,2259,1200,66,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
2103,2226,2259,1200,55,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
2104,2227,2259,1200,57,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2105,2228,2259,1200,62,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2106,2229,2259,1200,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2107,2230,2259,1200,86,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2108,2231,2259,1200,46,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2109,2232,2259,1200,36,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2110,2233,2259,1200,39,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2111,2234,2259,1200,78,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
2112,2235,2259,1200,63,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2113,2236,2259,1200,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2114,2237,2259,1200,54,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2115,2238,2259,1200,82,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2116,2239,2259,1200,69,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2117,2240,2259,1200,71,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2118,2241,2259,1200,71,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2119,2242,2259,1200,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2120,2243,2259,1200,85,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
2121,2244,2259,1200,60,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2122,2245,2259,1200,84,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2123,2246,2259,1200,65,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2124,2247,2259,1200,70,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2125,2248,2259,1200,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2126,2249,2259,1200,66,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2127,2250,2259,1200,51,121.64,3.3,160967157504,75.8,23.0,37.9,9769949
2128,2251,2259,1200,30,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2129,2252,2259,1200,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2130,2253,2259,1200,49,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
2131,2254,2259,1200,56,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2132,2255,2259,1200,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2133,2256,2259,1200,72,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2134,2257,2259,1200,67,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
2135,2258,2259,1200,42,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2136,2259,2259,1200,75,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2137,2260,2259,1200,73,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
2138,2261,2259,1200,43,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2139,2263,2259,1200,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2140,2264,2259,1200,68,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
2141,2265,2259,1200,76,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2142,2267,2259,1200,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2143,2268,2259,1200,42,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2144,2269,2259,1200,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2145,2270,2259,1200,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2146,2271,2259,1200,55,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2147,2272,2259,1200,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2148,2273,2259,1200,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2149,2274,2259,1200,86,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2150,2275,2259,1200,63,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2151,2276,2259,1200,45,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2152,2277,2259,1200,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2153,2278,2259,1200,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2154,2279,2259,1200,43,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2155,2280,2259,1200,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2156,2281,2259,1200,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2157,2283,2259,1200,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2158,2284,2259,1200,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2159,2285,2259,1200,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2160,2286,2259,1200,71,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2161,2287,2259,1200,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2162,2288,2259,1200,99,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2163,2289,2259,1200,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2164,2290,2259,1200,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2165,2291,2259,1200,57,121.64,3.3,160967157504,75.8,23.0,37.9,9769949
2166,2292,2259,1200,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2167,2293,2259,1200,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2168,2294,2259,1200,68,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2169,2295,2259,1200,50,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2170,2296,2259,1200,56,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2171,2297,2259,1200,48,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2172,2298,2259,1200,58,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2173,2299,2259,1200,82,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2174,2300,2259,1200,43,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
2175,2301,2259,1200,57,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2176,2302,2259,1200,82,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2177,2303,2259,1200,90,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2178,2304,2259,1200,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2179,2305,2259,1200,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2180,2306,2259,1200,59,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
2181,2307,2259,1200,67,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2182,2308,2259,1200,59,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2183,2309,2259,1200,52,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2184,2310,2259,1200,62,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2185,2311,2259,1200,72,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2186,2312,2259,1200,78,114.52,-1.9,421142267938,77.8,0.1,15.9,9770529
2187,2313,2259,1200,81,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2188,2314,2259,1200,80,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2189,2315,2259,1200,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2190,2316,2259,1200,43,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2191,2317,2259,1200,43,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2192,2318,2259,1200,40,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2193,2319,2259,1200,73,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2194,2320,2259,1200,49,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2195,2321,2259,1200,52,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2196,2322,2259,1200,51,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2197,2323,2259,1200,51,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2198,2324,2259,1200,82,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2199,2325,2259,1200,58,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2200,2326,2259,1200,77,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2201,2327,2259,1200,61,117.11,1.4,529606710418,81.6,24.0,55.4,11484055
2202,2328,2259,1200,70,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
2203,2329,2259,1200,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2204,2330,2259,1200,78,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
2205,2331,2259,1200,75,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2206,2332,2259,1200,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2207,2333,2259,1200,81,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
2208,2334,2259,1200,54,129.18,1.4,13672802158,74.9,20.9,22.6,2957731
2209,2335,2259,1200,63,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2210,2336,2259,1200,65,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
2211,2338,2259,1200,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2212,2340,2259,1200,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2213,2341,2259,1200,87,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2214,2342,2259,1200,67,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
2215,2343,2259,1200,41,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2216,2344,2259,1200,41,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2217,2347,2259,1200,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2218,2348,2259,1200,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2219,2349,2259,1200,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2220,2350,2259,1200,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2221,2351,2259,1200,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2222,2352,2259,1200,78,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2223,2353,2259,1200,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2224,2354,2259,1200,60,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2225,2355,2259,1200,46,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2226,2356,2259,1200,37,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2227,2357,2259,1200,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2228,2358,2259,1200,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2229,2359,2259,1200,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2230,2360,2259,1200,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2231,2361,2259,1200,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2232,2362,2259,1200,63,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2233,2363,2405,1100,66,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2234,2364,2405,1100,67,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2235,2365,2405,1100,51,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2236,2366,2405,1100,42,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2237,2367,2405,1100,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2238,2368,2405,1100,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2239,2369,2405,1100,61,281.66,7.9,153781069118,71.6,20.1,45.2,44385155
2240,2370,2405,1100,56,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
2241,2371,2405,1100,58,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
2242,2372,2405,1100,28,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2243,2373,2405,1100,72,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2244,2374,2405,1100,61,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2245,2375,2405,1100,80,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2246,2376,2405,1100,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2247,2377,2405,1100,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2248,2378,2405,1100,82,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2249,2379,2405,1100,45,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2250,2380,2405,1100,40,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2251,2381,2405,1100,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2252,2382,2405,1100,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2253,2383,2405,1100,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2254,2385,2405,1100,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2255,2386,2405,1100,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2256,2387,2405,1100,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2257,2388,2405,1100,70,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
2258,2389,2405,1100,72,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2259,2390,2405,1100,87,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
2260,2391,2405,1100,65,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2261,2392,2405,1100,88,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
2262,2393,2405,1100,63,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2263,2394,2405,1100,56,102.51,0.3,24564647935,80.8,24.5,22.4,1198575
2264,2395,2405,1100,79,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2265,2396,2405,1100,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2266,2397,2405,1100,66,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2267,2398,2405,1100,82,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2268,2399,2405,1100,74,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
